Date,Days_After_Sowing,NDVI_Interpolated,NDVI_Lower_CI,NDVI_Upper_CI,FVC_Interpolated,FVC_Lower_CI,FVC_Upper_CI,Ground_Cover_Percentage,Ground_Cover_Lower_CI,Ground_Cover_Upper_CI,Growth_Stage,Sowing_Date,Harvest_Date,temperature_2m,temperature_min,temperature_max,precipitation,humidity,pressure,wind_speed,cloud_cover,gdd_daily,gdd_cumulative
2024-06-20,261,0.6498804388465688,0.6150804388465687,0.6846804388465688,0.7141149126379553,0.6644006269236696,0.7638291983522412,71.41149126379554,66.44006269236696,76.38291983522411,Unknown,2023-10-03,2024-07-30,19.2,13.1,26.0,5.8,82,1019.1,7.7,88,19.55,2190.9
2024-06-21,262,0.647964484331792,0.613164484331792,0.6827644843317919,0.7113778347597028,0.6616635490454172,0.7610921204739884,71.13778347597028,66.16635490454172,76.10921204739884,Unknown,2023-10-03,2024-07-30,20.3,17.2,25.1,2.2,81,1014.3,9.5,91,21.15,2212.05
2024-06-22,263,0.6456379280911984,0.6108379280911984,0.6804379280911983,0.7080541829874263,0.6583398972731406,0.7577684687017119,70.80541829874262,65.83398972731406,75.77684687017118,Unknown,2023-10-03,2024-07-30,16.3,12.6,21.2,3.4,75,1015.2,12.8,68,16.9,2228.9500000000003
2024-06-23,264,0.6429321283186544,0.6081321283186545,0.6777321283186544,0.7041887547409349,0.6544744690266493,0.7539030404552205,70.41887547409348,65.44744690266494,75.39030404552204,Unknown,2023-10-03,2024-07-30,17.3,12.1,22.3,1.5,73,1018.2,7.4,56,17.2,2246.15
2024-06-24,265,0.6398803217972889,0.6050803217972889,0.674680321797289,0.6998290311389842,0.6501147454246984,0.74954331685327,69.98290311389842,65.01147454246984,74.954331685327,Unknown,2023-10-03,2024-07-30,19.4,14.1,24.2,0.0,66,1018.4,11.0,33,19.15,2265.3
2024-06-25,266,0.636536405584566,0.601736405584566,0.6713364055845661,0.6950520079779515,0.6453377222636657,0.7447662936922372,69.50520079779515,64.53377222636657,74.47662936922373,Unknown,2023-10-03,2024-07-30,20.3,14.1,25.9,0.0,63,1014.2,11.9,4,20.0,2285.3
2024-06-26,267,0.6330193394178092,0.5982193394178092,0.6678193394178091,0.6900276277397275,0.6403133420254418,0.7397419134540131,69.00276277397275,64.03133420254417,73.97419134540131,Unknown,2023-10-03,2024-07-30,20.7,16.9,25.3,10.4,77,1010.7,5.9,57,21.1,2306.4
2024-06-27,268,0.6294948888802417,0.5946948888802417,0.6642948888802418,0.6849926984003454,0.6352784126860596,0.7347069841146312,68.49926984003454,63.527841268605954,73.47069841146312,Unknown,2023-10-03,2024-07-30,21.2,16.5,26.1,2.7,80,1011.0,9.1,41,21.3,2327.7000000000003
2024-06-28,269,0.6258954307820015,0.5910954307820016,0.6606954307820014,0.6798506154028593,0.6301363296885737,0.7295649011171449,67.98506154028593,63.01363296885737,72.95649011171449,Unknown,2023-10-03,2024-07-30,21.0,17.4,24.5,4.8,81,1015.7,11.3,47,20.95,2348.65
2024-06-29,270,0.6216135648983094,0.5868135648983095,0.6564135648983094,0.6737336641404421,0.6240193784261564,0.7234479498547277,67.37336641404421,62.40193784261564,72.34479498547277,Unknown,2023-10-03,2024-07-30,24.0,16.9,30.3,3.3,73,1013.4,8.1,75,23.6,2372.25
2024-06-30,271,0.6159065294385796,0.5811065294385795,0.6507065294385797,0.665580756340828,0.6158664706265422,0.7152950420551138,66.5580756340828,61.58664706265422,71.52950420551139,Unknown,2023-10-03,2024-07-30,20.0,15.3,24.4,8.3,80,1009.0,16.6,84,19.85,2392.1
2024-07-01,272,0.6086754776823026,0.5738754776823025,0.6434754776823026,0.6552506824032894,0.6055363966890036,0.7049649681175751,65.52506824032895,60.55363966890036,70.49649681175751,Unknown,2023-10-03,2024-07-30,16.5,13.5,21.0,3.2,76,1014.6,14.4,72,17.25,2409.35
2024-07-02,273,0.6004272423595509,0.565627242359551,0.6352272423595509,0.6434674890850728,0.5937532033707871,0.6931817747993584,64.34674890850728,59.375320337078705,69.31817747993584,Unknown,2023-10-03,2024-07-30,14.3,10.7,18.2,1.0,72,1015.4,12.7,70,14.45,2423.7999999999997
2024-07-03,274,0.5916567486806426,0.5568567486806426,0.6264567486806425,0.630938212400918,0.5812239266866323,0.6806524981152036,63.0938212400918,58.122392668663224,68.06524981152036,Unknown,2023-10-03,2024-07-30,13.6,10.2,18.0,7.1,85,1011.6,10.3,86,14.1,2437.8999999999996
2024-07-04,275,0.5825930667031314,0.5477930667031314,0.6173930667031313,0.6179900952901877,0.5682758095759021,0.6677043810044734,61.79900952901877,56.82758095759021,66.77043810044734,Unknown,2023-10-03,2024-07-30,14.1,9.3,18.5,1.6,83,1011.5,15.5,55,13.9,2451.7999999999997
2024-07-05,276,0.5733076709065392,0.5385076709065393,0.6081076709065392,0.6047252441521989,0.5550109584379133,0.6544395298664846,60.47252441521989,55.501095843791326,65.44395298664845,Unknown,2023-10-03,2024-07-30,17.1,11.2,22.5,0.0,68,1013.8,12.5,63,16.85,2468.6499999999996
2024-07-06,277,0.5638236480466972,0.5290236480466972,0.5986236480466971,0.5911766400667102,0.5414623543524246,0.6408909257809958,59.11766400667102,54.14623543524246,64.08909257809958,Unknown,2023-10-03,2024-07-30,18.7,14.0,26.3,3.5,78,1008.4,12.2,80,20.15,2488.7999999999997
2024-07-07,278,0.5541337534079184,0.5193337534079183,0.5889337534079184,0.5773339334398834,0.5276196477255976,0.6270482191541692,57.73339334398834,52.76196477255976,62.70482191541692,Unknown,2023-10-03,2024-07-30,15.3,12.6,18.5,0.7,77,1015.3,6.3,88,15.55,2504.35
2024-07-08,279,0.5441446542151764,0.5093446542151765,0.5789446542151764,0.5630637917359663,0.5133495060216807,0.6127780774502519,56.30637917359663,51.33495060216807,61.27780774502519,Unknown,2023-10-03,2024-07-30,18.2,11.3,25.0,0.0,69,1017.8,6.3,45,18.15,2522.5
2024-07-09,280,0.5336033683934348,0.4988033683934348,0.5684033683934349,0.5480048119906211,0.4982905262763355,0.5977190977049069,54.80048119906211,49.82905262763355,59.771909770490694,Unknown,2023-10-03,2024-07-30,22.5,15.4,29.2,0.0,68,1016.8,7.9,25,22.3,2544.8
2024-07-10,281,0.5222205110269864,0.4874205110269864,0.5570205110269864,0.5317435871814091,0.4820293014671235,0.5814578728956948,53.174358718140915,48.202930146712355,58.14578728956948,Unknown,2023-10-03,2024-07-30,21.5,18.8,26.9,8.3,77,1016.5,7.8,77,22.85,2567.65
2024-07-11,282,0.5100947198162252,0.47529471981622523,0.5448947198162253,0.5144210283088931,0.46470674259460754,0.564135314023179,51.44210283088931,46.47067425946075,56.41353140231789,Unknown,2023-10-03,2024-07-30,21.0,16.7,24.9,13.7,78,1017.4,7.0,52,20.799999999999997,2588.4500000000003
2024-07-12,283,0.4978873336570282,0.4630873336570282,0.5326873336570281,0.496981905224326,0.44726761951004035,0.5466961909386117,49.6981905224326,44.726761951004036,54.669619093861165,Unknown,2023-10-03,2024-07-30,20.5,17.5,25.4,4.4,81,1011.8,10.3,95,21.45,2609.9
2024-07-13,284,0.4862643632510374,0.4514643632510374,0.5210643632510374,0.48037766178719626,0.4306633760729106,0.530091947501482,48.03776617871963,43.06633760729106,53.009194750148204,Unknown,2023-10-03,2024-07-30,17.3,14.0,20.5,4.9,74,1013.7,9.3,70,17.25,2627.15
2024-07-14,285,0.4753215407999697,0.4405215407999697,0.5101215407999697,0.464745058285671,0.4150307725713853,0.5144593439999567,46.474505828567096,41.50307725713853,51.44593439999567,Unknown,2023-10-03,2024-07-30,18.3,11.4,24.0,0.2,67,1014.5,5.7,45,17.7,2644.85
2024-07-15,286,0.46474715560548074,0.42994715560548075,0.49954715560548074,0.44963879372211535,0.3999245080078297,0.4993530794364011,44.96387937221154,39.99245080078297,49.93530794364011,Unknown,2023-10-03,2024-07-30,21.8,13.0,29.2,0.0,66,1012.6,5.3,45,21.1,2665.95
2024-07-16,287,0.4542621790537087,0.4194621790537087,0.4890621790537087,0.4346602557910124,0.38494597007672676,0.4843745415052982,43.46602557910124,38.494597007672674,48.43745415052982,Unknown,2023-10-03,2024-07-30,20.5,16.7,24.3,8.0,73,1014.6,13.2,44,20.5,2686.45
2024-07-17,288,0.44375436218226105,0.40895436218226106,0.47855436218226105,0.4196490888318015,0.36993480311751586,0.4693633745460873,41.96490888318015,36.99348031175159,46.936337454608726,Unknown,2023-10-03,2024-07-30,19.0,14.0,23.3,0.0,65,1020.8,9.1,45,18.65,2705.1
2024-07-18,289,0.4332009575844204,0.3984009575844204,0.4680009575844204,0.40457279654917205,0.35485851083488634,0.4542870822634577,40.45727965491721,35.48585108348863,45.42870822634577,Unknown,2023-10-03,2024-07-30,20.3,13.8,25.9,0.0,63,1022.0,7.4,64,19.85,2724.95
2024-07-19,290,0.4226026385491855,0.3878026385491855,0.4574026385491855,0.3894323407845508,0.33971805507026503,0.43914662649883646,38.94323407845508,33.9718055070265,43.914662649883645,Unknown,2023-10-03,2024-07-30,22.3,15.7,28.1,0.0,62,1018.7,5.9,66,21.9,2746.85
2024-07-20,291,0.4119633199490824,0.3771633199490824,0.4467633199490824,0.3742333142129749,0.3245190284986892,0.42394759992726067,37.42333142129749,32.451902849868915,42.394759992726065,Unknown,2023-10-03,2024-07-30,22.7,17.4,27.2,0.7,69,1012.1,6.1,33,22.299999999999997,2769.15
2024-07-21,292,0.4012869129735122,0.3664869129735122,0.4360869129735122,0.35898130424787467,0.3092670185335889,0.40869558996216027,35.89813042478747,30.92670185335889,40.86955899621603,Unknown,2023-10-03,2024-07-30,22.3,17.8,27.7,0.5,75,1009.3,6.7,61,22.75,2791.9
2024-07-22,293,0.39057697041193795,0.35577697041193795,0.42537697041193795,0.3436813863027685,0.2939671005884828,0.3933956720170543,34.36813863027685,29.39671005884828,39.33956720170543,Unknown,2023-10-03,2024-07-30,20.4,17.9,23.7,13.1,77,1016.1,11.6,55,20.799999999999997,2812.7000000000003
2024-07-23,294,0.3798367168814958,0.3450367168814958,0.4146367168814958,0.32833816697356544,0.2786238812592797,0.3780524526878512,32.833816697356546,27.86238812592797,37.80524526878512,Unknown,2023-10-03,2024-07-30,19.4,15.4,24.1,3.7,69,1019.0,13.7,80,19.75,2832.4500000000003
2024-07-24,295,0.36906907664950983,0.33426907664950983,0.40386907664950983,0.3129558237850141,0.26324153807072836,0.36267010949929984,31.295582378501408,26.324153807072836,36.26701094992998,Unknown,2023-10-03,2024-07-30,17.6,14.4,20.8,1.0,77,1019.1,12.2,70,17.6,2850.05
2024-07-25,296,0.35827767167750213,0.32347767167750213,0.3930776716775021,0.29753953096786023,0.2478252452535745,0.34725381668214594,29.753953096786024,24.78252452535745,34.725381668214595,Unknown,2023-10-03,2024-07-30,18.5,12.0,23.8,0.0,65,1016.1,4.0,56,17.9,2867.9500000000003
2024-07-26,297,0.3474761067416385,0.3126761067416385,0.3822761067416385,0.28210872391662645,0.2323944382023407,0.33182300963091216,28.210872391662644,23.239443820234072,33.182300963091215,Unknown,2023-10-03,2024-07-30,20.3,14.7,25.6,0.0,65,1012.9,9.0,76,20.15,2888.1000000000004
2024-07-27,298,0.33674838260232376,0.30194838260232376,0.37154838260232376,0.2667834037176054,0.21706911800331968,0.3164976894318911,26.67834037176054,21.70691180033197,31.64976894318911,Unknown,2023-10-03,2024-07-30,21.4,16.0,27.7,4.5,74,1014.5,6.7,84,21.85,2909.9500000000003
2024-07-28,299,0.32647755056643396,0.29167755056643396,0.36127755056643396,0.2521107865234771,0.2023965008091914,0.30182507223776284,25.211078652347712,20.239650080919137,30.182507223776284,Unknown,2023-10-03,2024-07-30,19.2,16.3,22.3,2.2,71,1022.4,11.4,45,19.3,2929.2500000000005
2024-07-29,300,0.31777424065164794,0.28297424065164795,0.35257424065164794,0.23967748664521138,0.18996320093092567,0.2893917723594971,23.96774866452114,18.996320093092567,28.93917723594971,Unknown,2023-10-03,2024-07-30,19.0,12.7,24.8,0.0,65,1023.6,7.3,1,18.75,2948.0000000000005
2024-07-30,301,0.3125686661115968,0.2777686661115968,0.3473686661115968,0.23224095158799543,0.18252666587370972,0.2819552373022811,23.224095158799543,18.25266658737097,28.19552373022811,Unknown,2023-10-03,2024-07-30,21.1,13.5,28.1,0.0,61,1018.7,6.3,23,20.8,2968.8000000000006
